Country,Year,cumulative_estimated_daily_excess_deaths,cumulative_estimated_daily_excess_deaths_ci_95_top,cumulative_estimated_daily_excess_deaths_ci_95_bot,cumulative_estimated_daily_excess_deaths_per_100k,cumulative_estimated_daily_excess_deaths_ci_95_top_per_100k,cumulative_estimated_daily_excess_deaths_ci_95_bot_per_100k,estimated_daily_excess_deaths,estimated_daily_excess_deaths_ci_95_top,estimated_daily_excess_deaths_ci_95_bot,estimated_daily_excess_deaths_per_100k,estimated_daily_excess_deaths_ci_95_top_per_100k,estimated_daily_excess_deaths_ci_95_bot_per_100k
Ethiopia,264,40260.44384,40260.44384,-34408.5656,34.15484632,34.15484632,-29.19042013,218.632314,417.3830002,-269.3611271,0.185476174,0.354085819,-0.228511835
Ethiopia,271,41935.09426,42369.7769,-35939.42321,35.5755318,35.94429372,-30.48911933,239.2357746,495.2031707,-218.6939444,0.202955068,0.420104365,-0.185528458
Ethiopia,278,44779.62208,45740.00287,-35845.67741,37.98867982,38.80341645,-30.40959032,406.3611169,498.32562,-181.2751986,0.344735432,0.422753287,-0.153784359
Ethiopia,285,47612.79455,47906.09831,-35748.2006,40.39219456,40.64101808,-30.32689611,404.7389243,493.1426295,-165.1060436,0.343359249,0.41835631,-0.140067297
Ethiopia,292,49380.79945,49523.37303,-35706.65282,41.89207707,42.01302902,-30.29164916,252.5721282,456.6781659,-163.2507802,0.21426893,0.387421774,-0.138493389
Ethiopia,299,50904.21724,50924.88024,-35477.63817,43.18446473,43.20199413,-30.09736515,217.6311135,447.5546662,-153.4485563,0.184626808,0.379681876,-0.130177697
Ethiopia,306,52521.46297,53528.20522,-33952.01125,44.55645108,45.41051834,-28.80310339,231.0351044,506.24477,-77.63550795,0.19599805,0.429471478,-0.065861888
Ethiopia,313,54138.7087,56734.10589,-33158.10124,45.92843743,48.13023611,-28.12959183,231.0351044,504.2984437,-71.41192376,0.19599805,0.427820317,-0.060582126
Ethiopia,320,55742.16166,59395.22152,-34193.77396,47.28872271,50.38778686,-29.00820218,229.0647078,511.938154,-72.96533556,0.194326469,0.434301446,-0.061899959
Ethiopia,327,57358.93072,61694.19758,-35461.91887,48.66030469,52.33811743,-30.08402972,230.9670096,514.0190277,-46.95776866,0.195940282,0.43606675,-0.039836505
Ethiopia,334,58975.69979,64049.83265,-35283.46336,50.03188666,54.33651451,-29.93263744,230.9670096,506.9991767,-92.44538504,0.195940282,0.430111477,-0.07842581
Ethiopia,341,61357.31076,66784.8812,-34690.59645,52.05232033,56.65678607,-29.42968029,340.2301377,539.0747689,-57.05050677,0.288633382,0.457322725,-0.048398654
Ethiopia,348,63737.46784,70064.67146,-34955.56557,54.07152061,59.4391879,-29.65446618,340.0224409,567.9193112,-37.85273196,0.288457183,0.48179292,-0.03211227
Ethiopia,355,66242.42202,73248.46022,-35152.23764,56.19659219,62.14014709,-29.82131244,357.8505966,576.4566619,-27.54567248,0.303581654,0.48903556,-0.023368302
Ethiopia,362,68821.84728,77521.20329,-35088.71567,58.38484113,65.76491793,-29.76742373,368.4893232,610.3918671,-15.37689356,0.312606991,0.517824406,-0.013044949
Ethiopia,369,71353.5553,81509.12606,-35435.70373,60.53260926,69.14806219,-30.06179018,361.6725741,660.6189777,-28.02538628,0.306824019,0.560434449,-0.023775266
Ethiopia,376,73932.58655,86423.14906,-34511.77333,62.72052394,73.31686125,-29.27797615,368.4330361,692.4886177,-57.67480637,0.31255924,0.587470978,-0.048928277
Ethiopia,383,76601.93174,91605.33802,-34208.67229,64.98505622,77.71315822,-29.02084114,381.3350264,735.4028912,-39.88864416,0.323504611,0.623877194,-0.033839431
Ethiopia,390,79215.13796,95096.67118,-34637.01721,67.20196315,80.67502193,-29.38422648,373.3151747,696.3051092,-12.51515585,0.31670099,0.590708689,-0.010617201
Ethiopia,397,81892.56275,98354.6442,-35016.31836,69.47334974,83.43891515,-29.70600565,382.4892562,613.7994602,-27.11468399,0.324483799,0.520715229,-0.023002674
Ethiopia,404,85324.93437,102124.3017,-34362.28084,72.38519357,86.63689465,-29.15115456,490.338802,653.2848863,18.72160201,0.41597769,0.554212591,0.015882424
Ethiopia,411,88588.95057,107964.0623,-32905.39543,75.15421351,91.59104084,-27.91520949,466.2880288,686.630253,46.62190983,0.395574277,0.582501049,0.03955158
Ethiopia,418,91840.20221,111375.2485,-31169.96092,77.91240467,94.48491205,-26.44295799,464.4645201,748.9488121,26.38098228,0.394027308,0.635368842,0.02238024
Ethiopia,425,95013.24993,114745.3653,-29396.50285,80.60425173,97.34394223,-24.93844929,453.292532,709.7692489,19.84388152,0.38454958,0.602130958,0.016834507
Ethiopia,432,98270.07973,118149.1516,-27318.38849,83.3671751,100.2315358,-23.1754862,465.2613999,753.2106966,21.66054512,0.394703339,0.638984401,0.018375669
Ethiopia,439,101512.5447,122286.0361,-25191.93932,86.11791214,103.7410513,-21.37151839,463.2092868,755.0733449,45.33307239,0.392962434,0.640564574,0.038458198
Ethiopia,446,104975.1396,126391.1855,-23105.57077,89.05539574,107.2236444,-19.60155288,494.6564018,801.2370286,-29.35363799,0.419640515,0.679727419,-0.024902085
Ethiopia,453,108437.7344,130436.3119,-20843.02256,91.99287935,110.6553173,-17.68212579,494.6564018,776.4336086,-24.0077425,0.419640515,0.6586855,-0.020366908
Ethiopia,460,111720.56,134277.5948,-18761.08291,94.77785622,113.91406,-15.91591752,468.9750904,783.6441645,71.9269132,0.397853839,0.664802557,0.061019016
Ethiopia,467,114993.0473,138933.4815,-16804.46807,97.55406262,117.8638698,-14.25602824,467.4981897,810.1741271,45.91510865,0.396600914,0.687309184,0.038951967
Ethiopia,474,118219.2384,144109.6875,-15505.56057,100.2909937,122.2550911,-13.15410333,460.8844411,845.0675999,47.58303485,0.390990157,0.716910974,0.040366948
Ethiopia,481,121115.3867,147697.9899,-14906.65448,102.7479339,125.2992185,-12.64602286,413.735476,667.6310324,-1.826895259,0.350991451,0.566383108,-0.001549842
Ethiopia,488,123518.9097,152024.9571,-12342.14344,104.7869565,128.9699902,-10.47042636,343.360421,624.3525085,2.774095566,0.29128895,0.529667881,0.002353397
Ethiopia,495,125774.208,155536.673,-10931.68509,106.7002332,131.9491455,-9.273867561,322.1854729,570.9114531,-15.77292822,0.273325236,0.484331296,-0.013380924
Ethiopia,502,127763.177,158808.4233,-9886.591254,108.3875701,134.7247267,-8.387264837,284.138435,467.3929038,-25.05999764,0.241048127,0.396511595,-0.021259586
Ethiopia,509,129767.4655,160766.6187,-8927.142205,110.0879032,136.3859568,-7.573318648,286.3269285,464.0660808,30.7525011,0.24290473,0.393689293,0.026088807
Ethiopia,516,131991.0305,162628.2582,-8209.248132,111.9742589,137.9652741,-6.964295016,317.6521395,442.9945749,36.84019168,0.269479394,0.375813334,0.031253284
Ethiopia,523,134193.8945,164620.9193,-7596.852099,113.843053,139.655743,-6.444770381,314.6948525,456.7076621,52.88818643,0.266970587,0.387446797,0.04486756
Ethiopia,530,136565.1494,167828.2937,-6625.661507,115.8547012,142.3767111,-5.620863283,338.7506991,458.1963492,41.79170868,0.287378304,0.388709721,0.035453891
Ethiopia,537,138920.7095,170928.598,-5914.766629,117.8530346,145.0068464,-5.017777401,336.5085825,492.3652393,36.1989014,0.28547621,0.417696813,0.030709247
Ethiopia,544,141225.5603,174862.4003,-5229.103215,119.808349,148.3440777,-4.436096567,329.2644035,561.9717684,3.838575647,0.279330629,0.476747337,0.003256446
Ethiopia,551,143578.9145,178281.8033,-4368.817754,121.8048112,151.2449196,-3.706275559,336.1934569,630.9504711,-12.65449733,0.285208874,0.535265246,-0.010735411
Ethiopia,558,145877.757,181469.6035,-3143.470266,123.7550285,153.9492819,-2.666755098,328.4060795,657.5662557,-34.5262625,0.278602472,0.55784468,-0.029290268
Ethiopia,565,148162.3688,184735.4658,-2223.67514,125.6931731,156.719868,-1.886449215,326.373106,656.4271352,-35.85694836,0.276877804,0.55687831,-0.030419152
Ethiopia,572,150471.5934,188749.9998,-1677.683127,127.652198,160.1255878,-1.423258263,329.8892312,598.4339864,32.05374383,0.2798607,0.507679968,0.027192713
Ethiopia,579,152941.3195,192633.1911,-1411.710847,129.7473839,163.4198835,-1.197621348,352.8180149,653.2779658,23.60296969,0.299312276,0.55420672,0.02002352
Ethiopia,586,155354.7465,196530.2379,-1437.031407,131.7948087,166.7259332,-1.219101982,344.7752917,663.8061245,5.132154066,0.292489252,0.563138257,0.00435385
Ethiopia,593,158335.1256,200524.1835,-1293.055284,134.3232057,170.114187,-1.0969602,425.7684309,712.3859455,12.14671013,0.361199578,0.604350826,0.010304631
Ethiopia,600,162161.2407,206117.6073,-1321.284326,137.5690809,174.859354,-1.120908236,546.5878718,918.7822181,42.47489453,0.463696447,0.779446585,0.03603347
Ethiopia,607,165863.8715,209727.6808,-1470.205672,140.7101985,177.9219507,-1.247245286,528.9472679,861.6553794,-21.27447808,0.448731085,0.730983175,-0.01804815
Ethiopia,614,169159.6723,212951.4224,-1568.992034,143.5061827,180.6568039,-1.331050448,470.8286776,796.7514103,-11.40779593,0.399426325,0.675922056,-0.009677775
Ethiopia,621,172432.5116,216781.0208,-1075.769987,146.2826878,183.905634,-0.912626764,467.5484781,852.9399,29.67153721,0.396643576,0.72358942,0.025171774
Ethiopia,628,175786.0187,224170.5273,-339.0840743,149.1276271,190.1745033,-0.287661122,479.0724422,878.8118857,5.015689997,0.406419902,0.745537854,0.004255048
Ethiopia,635,178356.529,230401.7265,441.5665316,151.308313,195.4607255,0.374601857,367.2157543,774.362772,4.491558073,0.311526562,0.656928711,0.003810402
Ethiopia,642,181123.721,233671.2952,1096.070303,153.6558534,198.2344559,0.929848486,395.3131441,858.813413,16.53852723,0.335362912,0.7285722,0.014030418
Ethiopia,649,183701.6095,235142.8367,2152.520199,155.8427987,199.4828344,1.8260851,368.2697905,774.2434872,-47.9510185,0.312420751,0.656827516,-0.040679126
Ethiopia,656,186217.7807,238089.6665,2737.965529,157.9773861,201.98277,2.322746174,359.4530213,656.142087,-61.78412485,0.304941067,0.55663649,-0.052414407
Ethiopia,663,188628.4704,241472.6333,3305.566364,160.0224887,204.8527015,2.804268915,344.3842397,742.2116353,-66.11002557,0.292157504,0.629653375,-0.056084274
Ethiopia,670,191026.9357,245090.5522,3925.498977,162.0572207,207.9219538,3.330187189,342.6379081,717.3527133,-69.71080715,0.290676008,0.608564371,-0.059138988
Ethiopia,677,193653.7733,249325.2388,4325.898076,164.2856918,211.5144396,3.669864758,375.2625135,587.7408399,33.97812037,0.31835301,0.498608464,0.028825253
Ethiopia,684,196146.4286,253978.5941,4733.319392,166.4003296,215.4621018,4.015499607,356.0936125,555.9380038,16.07462416,0.302091121,0.471628608,0.013636867
Ethiopia,691,198228.886,257610.2242,5051.239549,168.1669772,218.5429861,4.285206373,297.4939186,649.1859138,-69.54285946,0.252378218,0.550735238,-0.05899651
Ethiopia,698,200960.8264,261630.86,5236.688709,170.4846119,221.9538824,4.442531702,390.2771911,791.255278,-39.97735781,0.331090674,0.671259426,-0.033914691
Ethiopia,703,202912.2123,263344.9551,5354.947273,172.1400652,223.4080306,4.542856057,390.2771911,791.255278,-38.55904277,0.331090674,0.671259426,-0.032711467
Finland,0,0,0,0,0,0,0,0,0,-1.068635357,0,0,-0.019260379
Finland,5,0,0,0,0,0,0,0,0.0332986,-1.064430587,0,0.000600152,-0.019184595
Finland,12,0,0,0,0,0,0,0,0.052917604,-1.064430587,0,0.000953752,-0.019184595
Finland,19,0,0,0,0,0,0,0,0,-4.534159781,0,0,-0.081720706
Finland,26,-62.91011236,-62.91011236,-62.91011236,-1.133850381,-1.133850381,-1.133850381,-8.987158909,-3.486730149,-9.206639646,-0.161978626,-0.062842525,-0.165934402
Finland,33,-79.48689139,-79.48689139,-79.48689139,-1.432619316,-1.432619316,-1.432619316,-2.368111289,-2.368111289,-10.40712176,-0.042681276,-0.042681276,-0.1875711
Finland,40,-90.06367041,-90.06367041,-90.06367041,-1.623248206,-1.623248206,-1.623248206,-1.510968432,-1.510968432,-9.285744072,-0.027232699,-0.027232699,-0.167360128
Finland,47,-103.4737828,-103.4737828,-103.4737828,-1.864943229,-1.864943229,-1.864943229,-1.915730337,-1.915730337,-11.07352613,-0.03452786,-0.03452786,-0.199581933
Finland,54,-185.5659176,-185.5659176,-185.5659176,-3.344517734,-3.344517734,-3.344517734,-11.72744783,-5.164691504,-12.45576906,-0.211367787,-0.093084994,-0.224494568
Finland,61,-194.0580524,-194.0580524,-194.0580524,-3.497574373,-3.497574373,-3.497574373,-1.213162119,-1.213162119,-11.65444957,-0.021865234,-0.021865234,-0.210052114
Finland,68,-203.7501873,-203.7501873,-203.7501873,-3.67225902,-3.67225902,-3.67225902,-1.38459069,2.065657242,-7.766322416,-0.02495495,0.037230044,-0.139975074
Finland,75,-181.2423221,-181.2423221,-181.2423221,-3.2665921,-3.2665921,-3.2665921,3.21540931,3.21540931,-4.578586894,0.057952417,0.057952417,-0.082521431
Finland,82,-149.1344569,-149.1344569,-149.1344569,-2.68790111,-2.68790111,-2.68790111,4.586837881,5.352026087,-2.823254477,0.082670141,0.096461389,-0.050884477
Finland,89,-128.0265918,-128.0265918,-128.0265918,-2.307466867,-2.307466867,-2.307466867,3.01540931,10.07977262,1.21808784,0.054347749,0.181671175,0.021954012
Finland,96,-6.318726591,-6.318726591,-6.318726591,-0.113884561,-0.113884561,-0.113884561,17.38683788,17.38683788,2.194542394,0.313368901,0.313368901,0.039552985
Finland,103,17.98913858,17.98913858,17.98913858,0.324224371,0.324224371,0.324224371,3.472552167,13.46599521,3.472552167,0.06258699,0.242702218,0.06258699
Finland,110,132.6970037,132.6970037,132.6970037,2.391643293,2.391643293,2.391643293,16.38683788,17.92759658,9.110659104,0.29534556,0.323115179,0.164204512
Finland,117,214.0048689,214.0048689,214.0048689,3.85708264,3.85708264,3.85708264,11.61540931,16.90591772,7.157313672,0.209348478,0.304701113,0.128998702
Finland,124,284.7127341,284.7127341,284.7127341,5.131474576,5.131474576,5.131474576,10.1011236,14.00306929,3.238722573,0.182055991,0.252382087,0.0583726
Finland,131,406.0205993,406.0205993,406.0205993,7.317847545,7.317847545,7.317847545,17.32969502,17.32969502,2.112655743,0.312338996,0.312338996,0.038077114
Finland,138,392.5284644,392.5284644,392.5284644,7.074674204,7.074674204,7.074674204,-1.927447833,9.621653942,-1.927447833,-0.034739049,0.173414346,-0.034739049
Finland,145,420.2363296,420.2363296,420.2363296,7.574062495,7.574062495,7.574062495,3.958266453,4.805831171,-2.682770753,0.071341184,0.086617132,-0.048352491
Finland,152,426.1441948,426.1441948,426.1441948,7.680541961,7.680541961,7.680541961,0.843980738,5.103207785,-1.408014451,0.015211352,0.091976852,-0.025377124
Finland,159,467.2520599,467.2520599,467.2520599,8.421443016,8.421443016,8.421443016,5.872552167,8.599208746,0.199259842,0.105843008,0.154986468,0.003591328
Finland,166,556.3599251,556.3599251,556.3599251,10.02746442,10.02746442,10.02746442,12.72969502,12.72969502,-0.011976969,0.229431629,0.229431629,-0.000215865
Finland,173,614.8677903,614.8677903,614.8677903,11.0819716,11.0819716,11.0819716,8.358266453,8.742696796,0.16437652,0.150643883,0.157572602,0.002962614
Finland,180,653.1756554,653.1756554,653.1756554,11.7724073,11.7724073,11.7724073,5.472552167,5.472552167,-0.85842416,0.098633672,0.098633672,-0.015471671
Finland,187,642.2835206,642.2835206,642.2835206,11.57609464,11.57609464,11.57609464,-1.556019262,7.448401275,-1.556019262,-0.028044665,0.134245073,-0.028044665
Finland,194,691.7913858,691.7913858,691.7913858,12.46839176,12.46839176,12.46839176,7.072552167,7.814597928,0.155742105,0.127471017,0.14084516,0.002806993
Finland,201,670.4992509,670.4992509,670.4992509,12.08463636,12.08463636,12.08463636,-3.041733547,6.946830938,-3.041733547,-0.0548222,0.1252051,-0.0548222
Finland,208,702.0071161,702.0071161,702.0071161,12.65251335,12.65251335,12.65251335,4.501123596,8.058179742,0.99042505,0.081125284,0.145235318,0.017850768
Finland,215,719.3149813,719.3149813,719.3149813,12.9644589,12.9644589,12.9644589,2.472552167,7.939739712,0.675022588,0.04456365,0.143100633,0.012166162
Finland,222,734.0228464,734.0228464,734.0228464,13.22954376,13.22954376,13.22954376,2.101123596,8.54977862,0.886374028,0.037869266,0.154095572,0.015975421
Finland,229,779.5307116,779.5307116,779.5307116,14.04974751,14.04974751,14.04974751,6.501123596,6.982838692,0.544831351,0.117171965,0.12585408,0.009819681
Finland,236,793.6385768,793.6385768,793.6385768,14.30401837,14.30401837,14.30401837,2.01540931,4.916242501,-0.5823679,0.036324408,0.088607113,-0.010496215
Finland,243,793.5464419,793.5464419,793.5464419,14.30235779,14.30235779,14.30235779,-0.013162119,5.467460404,-0.013162119,-0.000237225,0.098541901,-0.000237225
Finland,250,940.6543071,940.6543071,940.6543071,16.95373295,16.95373295,16.95373295,21.01540931,21.01540931,0.500296544,0.37876788,0.37876788,0.009017015
Finland,257,988.1621723,988.1621723,988.1621723,17.80998339,17.80998339,17.80998339,6.786837881,7.099870381,0.594944092,0.122321491,0.127963382,0.01072288
Finland,264,1074.470037,1074.470037,1074.470037,19.36553944,19.36553944,19.36553944,12.32969502,12.32969502,0.810296789,0.222222293,0.222222293,0.014604255
Finland,271,1023.177903,1023.177903,1023.177903,18.44108382,18.44108382,18.44108382,-7.327447833,7.799408568,-7.327447833,-0.132065088,0.140571397,-0.132065088
Finland,278,972.4857678,972.4857678,972.4857678,17.52744221,17.52744221,17.52744221,-7.241733547,7.586573496,-7.241733547,-0.13052023,0.136735398,-0.13052023
Finland,285,1019.193633,1019.193633,1019.193633,18.36927397,18.36927397,18.36927397,6.672552167,8.090320954,2.07161951,0.12026168,0.14581461,0.037337504
Finland,292,1042.501498,1042.501498,1042.501498,18.78935956,18.78935956,18.78935956,3.329695024,7.835599195,0.874354947,0.060012227,0.141223673,0.015758797
Finland,299,1130.009363,1130.009363,1130.009363,20.36654362,20.36654362,20.36654362,12.5011236,12.5011236,-0.196112146,0.225312008,0.225312008,-0.003534596
Finland,306,1152.517228,1152.517228,1152.517228,20.77221054,20.77221054,20.77221054,3.21540931,10.00924335,0.600030164,0.057952417,0.180400002,0.010814548
Finland,313,1170.825094,1170.825094,1170.825094,21.10217943,21.10217943,21.10217943,2.61540931,9.395952331,-0.110661006,0.047138413,0.169346449,-0.001994481
Finland,320,1254.732959,1254.732959,1254.732959,22.61447946,22.61447946,22.61447946,11.98683788,11.98683788,-0.517497572,0.216042862,0.216042862,-0.009327035
Finland,327,1318.240824,1318.240824,1318.240824,23.75910335,23.75910335,23.75910335,9.072552167,9.431477322,1.308932874,0.163517698,0.169986728,0.023591343
Finland,334,1367.348689,1367.348689,1367.348689,24.64419112,24.64419112,24.64419112,7.01540931,9.336903067,0.689333974,0.126441111,0.168282184,0.012424101
Finland,341,1400.856554,1400.856554,1400.856554,25.24811479,25.24811479,25.24811479,4.786837881,14.28310616,2.827360652,0.086274809,0.257429287,0.050958484
Finland,348,1448.764419,1448.764419,1448.764419,26.11157456,26.11157456,26.11157456,6.843980738,14.53191903,1.946985179,0.123351396,0.261913726,0.035091177
Finland,355,1403.472285,1403.472285,1403.472285,25.29525899,25.29525899,25.29525899,-6.470304976,14.50395407,-6.470304976,-0.11661651,0.261409704,-0.11661651
Finland,362,1413.758801,1413.758801,1413.758801,25.48065639,25.48065639,25.48065639,1.469502408,13.59336039,-1.456984341,0.026485342,0.244997764,-0.026259725
Finland,369,1358.384644,1358.384644,1358.384644,24.48262909,24.48262909,24.48262909,-7.9105939,3.965614846,-13.07483753,-0.142575328,0.071473627,-0.23565225
Finland,376,1307.677154,1307.677154,1307.677154,23.56871072,23.56871072,23.56871072,-7.243927234,3.450361641,-13.59802234,-0.130559768,0.062187043,-0.245081788
Finland,383,1345.969663,1345.969663,1345.969663,24.25886965,24.25886965,24.25886965,5.47035848,5.934108135,-12.02059962,0.098594134,0.106952452,-0.216651361
