date,indicator,value,entity
2021-01-27,Daily hospital occupancy,4281.0,Serbia
2021-01-28,Daily hospital occupancy,4206.0,Serbia
2021-01-29,Daily hospital occupancy,4119.0,Serbia
2021-01-30,Daily hospital occupancy,4103.0,Serbia
2021-01-31,Daily hospital occupancy,4088.0,Serbia
2021-02-01,Daily hospital occupancy,4034.0,Serbia
2021-02-02,Daily hospital occupancy,4017.0,Serbia
2021-02-03,Daily hospital occupancy,4002.0,Serbia
2021-02-04,Daily hospital occupancy,3994.0,Serbia
2021-02-05,Daily hospital occupancy,3987.0,Serbia
2021-02-06,Daily hospital occupancy,3904.0,Serbia
2021-02-07,Daily hospital occupancy,3877.0,Serbia
2021-02-08,Daily hospital occupancy,3818.0,Serbia
2021-02-09,Daily hospital occupancy,3814.0,Serbia
2021-02-10,Daily hospital occupancy,3810.0,Serbia
2021-02-11,Daily hospital occupancy,3815.0,Serbia
2021-02-12,Daily hospital occupancy,3832.0,Serbia
2021-02-13,Daily hospital occupancy,3840.0,Serbia
2021-02-14,Daily hospital occupancy,3846.0,Serbia
2021-02-15,Daily hospital occupancy,3891.0,Serbia
2021-02-16,Daily hospital occupancy,3403.0,Serbia
2021-02-17,Daily hospital occupancy,3451.0,Serbia
2021-02-18,Daily hospital occupancy,3472.0,Serbia
2021-02-19,Daily hospital occupancy,3499.0,Serbia
2021-02-20,Daily hospital occupancy,3523.0,Serbia
2021-02-21,Daily hospital occupancy,3569.0,Serbia
2021-02-22,Daily hospital occupancy,3641.0,Serbia
2021-02-23,Daily hospital occupancy,3727.0,Serbia
2021-02-24,Daily hospital occupancy,3776.0,Serbia
2021-02-25,Daily hospital occupancy,3832.0,Serbia
2021-02-26,Daily hospital occupancy,3876.0,Serbia
2021-02-27,Daily hospital occupancy,3912.0,Serbia
2021-02-28,Daily hospital occupancy,3912.0,Serbia
2021-03-01,Daily hospital occupancy,3977.0,Serbia
2021-03-02,Daily hospital occupancy,4031.0,Serbia
2021-03-03,Daily hospital occupancy,4072.0,Serbia
2021-03-04,Daily hospital occupancy,4109.0,Serbia
2021-03-05,Daily hospital occupancy,4161.0,Serbia
2021-03-06,Daily hospital occupancy,4182.0,Serbia
2021-03-07,Daily hospital occupancy,4199.0,Serbia
2021-03-08,Daily hospital occupancy,4237.0,Serbia
2021-03-09,Daily hospital occupancy,4279.0,Serbia
2021-03-10,Daily hospital occupancy,4311.0,Serbia
2021-03-11,Daily hospital occupancy,4359.0,Serbia
2021-03-12,Daily hospital occupancy,4408.0,Serbia
2021-03-13,Daily hospital occupancy,4445.0,Serbia
2021-03-14,Daily hospital occupancy,4479.0,Serbia
2021-03-15,Daily hospital occupancy,4516.0,Serbia
2021-03-16,Daily hospital occupancy,4671.0,Serbia
2021-03-17,Daily hospital occupancy,4859.0,Serbia
2021-03-18,Daily hospital occupancy,5099.0,Serbia
2021-03-19,Daily hospital occupancy,5277.0,Serbia
2021-03-20,Daily hospital occupancy,5414.0,Serbia
2021-03-21,Daily hospital occupancy,5531.0,Serbia
2021-03-22,Daily hospital occupancy,5899.0,Serbia
2021-03-23,Daily hospital occupancy,6187.0,Serbia
2021-03-24,Daily hospital occupancy,6349.0,Serbia
2021-03-25,Daily hospital occupancy,6577.0,Serbia
2021-03-26,Daily hospital occupancy,6713.0,Serbia
2021-03-27,Daily hospital occupancy,6844.0,Serbia
2021-03-28,Daily hospital occupancy,6967.0,Serbia
2021-03-29,Daily hospital occupancy,7116.0,Serbia
2021-03-30,Daily hospital occupancy,7205.0,Serbia
2021-03-31,Daily hospital occupancy,7368.0,Serbia
2021-04-01,Daily hospital occupancy,7509.0,Serbia
2021-04-02,Daily hospital occupancy,7641.0,Serbia
2021-04-03,Daily hospital occupancy,7749.0,Serbia
2021-04-04,Daily hospital occupancy,7794.0,Serbia
2021-04-05,Daily hospital occupancy,7839.0,Serbia
2021-04-06,Daily hospital occupancy,7894.0,Serbia
2021-04-07,Daily hospital occupancy,7938.0,Serbia
2021-04-08,Daily hospital occupancy,7929.0,Serbia
2021-04-09,Daily hospital occupancy,7917.0,Serbia
2021-04-10,Daily hospital occupancy,7903.0,Serbia
