entity,indicator,date,value
Luxembourg,Daily hospital occupancy,2020-11-29,214.0
Luxembourg,Daily hospital occupancy,2020-11-30,212.0
Luxembourg,Daily hospital occupancy,2020-12-01,210.0
Luxembourg,Daily hospital occupancy,2020-12-02,202.0
Luxembourg,Daily hospital occupancy,2020-12-03,194.0
Luxembourg,Daily hospital occupancy,2020-12-04,190.0
Luxembourg,Daily hospital occupancy,2020-12-05,191.0
Luxembourg,Daily hospital occupancy,2020-12-06,203.0
Luxembourg,Daily hospital occupancy,2020-12-07,203.0
Luxembourg,Daily hospital occupancy,2020-12-08,210.0
Luxembourg,Daily hospital occupancy,2020-12-09,217.0
Luxembourg,Daily hospital occupancy,2020-12-10,217.0
Luxembourg,Daily hospital occupancy,2020-12-11,221.0
Luxembourg,Daily hospital occupancy,2020-12-12,226.0
Luxembourg,Daily hospital occupancy,2020-12-13,240.0
Luxembourg,Daily hospital occupancy,2020-12-14,239.0
Luxembourg,Daily hospital occupancy,2020-12-15,235.0
Luxembourg,Daily hospital occupancy,2020-12-16,230.0
Luxembourg,Daily hospital occupancy,2020-12-17,226.0
Luxembourg,Daily hospital occupancy,2020-12-18,218.0
Luxembourg,Daily hospital occupancy,2020-12-19,214.0
Luxembourg,Daily hospital occupancy,2020-12-20,207.0
Luxembourg,Daily hospital occupancy,2020-12-21,193.0
Luxembourg,Daily hospital occupancy,2020-12-22,192.0
Luxembourg,Daily hospital occupancy,2020-12-23,171.0
Luxembourg,Daily hospital occupancy,2020-12-24,167.0
Luxembourg,Daily hospital occupancy,2020-12-25,165.0
Luxembourg,Daily hospital occupancy,2020-12-26,166.0
Luxembourg,Daily hospital occupancy,2020-12-27,150.0
Luxembourg,Daily hospital occupancy,2020-12-28,157.0
Luxembourg,Daily hospital occupancy,2020-12-29,147.0
Luxembourg,Daily hospital occupancy,2020-12-30,132.0
Luxembourg,Daily hospital occupancy,2020-12-31,136.0
Luxembourg,Daily hospital occupancy,2021-01-01,125.0
Luxembourg,Daily hospital occupancy,2021-01-02,125.0
Luxembourg,Daily hospital occupancy,2021-01-03,125.0
Luxembourg,Daily hospital occupancy,2021-01-04,123.0
Luxembourg,Daily hospital occupancy,2021-01-05,104.0
Luxembourg,Daily hospital occupancy,2021-01-06,104.0
Luxembourg,Daily hospital occupancy,2021-01-07,100.0
Luxembourg,Daily hospital occupancy,2021-01-08,91.0
Luxembourg,Daily hospital occupancy,2021-01-09,93.0
Luxembourg,Daily hospital occupancy,2021-01-10,92.0
Luxembourg,Daily hospital occupancy,2021-01-11,93.0
Luxembourg,Daily hospital occupancy,2021-01-12,92.0
Luxembourg,Daily hospital occupancy,2021-01-13,91.0
Luxembourg,Daily hospital occupancy,2021-01-14,90.0
Luxembourg,Daily hospital occupancy,2021-01-15,84.0
Luxembourg,Daily hospital occupancy,2021-01-16,91.0
Luxembourg,Daily hospital occupancy,2021-01-17,88.0
Luxembourg,Daily hospital occupancy,2021-01-18,88.0
Luxembourg,Daily hospital occupancy,2021-01-19,85.0
Luxembourg,Daily hospital occupancy,2021-01-20,73.0
Luxembourg,Daily hospital occupancy,2021-01-21,77.0
Luxembourg,Daily hospital occupancy,2021-01-22,78.0
Luxembourg,Daily hospital occupancy,2021-01-23,73.0
Luxembourg,Daily hospital occupancy,2021-01-24,71.0
Luxembourg,Daily hospital occupancy,2021-01-25,76.0
Luxembourg,Daily hospital occupancy,2021-01-26,70.0
Luxembourg,Daily hospital occupancy,2021-01-27,63.0
Luxembourg,Daily hospital occupancy,2021-01-28,65.0
Luxembourg,Daily hospital occupancy,2021-01-29,69.0
Luxembourg,Daily hospital occupancy,2021-01-30,66.0
Luxembourg,Daily hospital occupancy,2021-01-31,66.0
Luxembourg,Daily hospital occupancy,2021-02-01,68.0
Luxembourg,Daily hospital occupancy,2021-02-02,71.0
