location,date,num_sequences,num_sequences_per_1M,num_sequences_cumulative,num_sequences_cumulative_per_1M
Rwanda,2020-07-20,4,0.3,13,0.98
Rwanda,2020-08-03,4,0.3,17,1.28
Rwanda,2020-08-17,11,0.83,28,2.11
Rwanda,2020-08-31,59,4.44,87,6.55
Rwanda,2020-09-14,5,0.38,92,6.93
Rwanda,2020-10-26,10,0.75,102,7.68
Rwanda,2020-11-09,8,0.6,110,8.28
Rwanda,2020-12-07,2,0.15,112,8.43
Rwanda,2020-12-21,47,3.54,159,11.97
Rwanda,2021-01-04,25,1.88,184,13.85
Rwanda,2021-01-11,19,1.43,203,15.28
Rwanda,2021-01-25,56,4.22,259,19.5
Rwanda,2021-02-08,21,1.58,280,21.08
Rwanda,2021-02-22,21,1.58,301,22.66
Rwanda,2021-03-08,10,0.75,311,23.41
Rwanda,2021-03-22,4,0.3,315,23.71
Rwanda,2021-04-05,21,1.58,336,25.29
Rwanda,2021-04-19,6,0.45,342,25.74
Rwanda,2021-05-03,5,0.38,347,26.12
Rwanda,2021-05-17,8,0.6,355,26.72
Rwanda,2021-05-31,4,0.3,359,27.02
Rwanda,2021-06-14,6,0.45,365,27.47
Rwanda,2021-06-28,119,8.96,484,36.43
Rwanda,2021-07-12,59,4.44,543,40.87
Rwanda,2021-07-26,21,1.58,564,42.45
Rwanda,2021-08-09,56,4.22,620,46.67
Rwanda,2021-08-23,12,0.9,632,47.57
Rwanda,2021-09-06,40,3.01,672,50.58
Rwanda,2021-09-20,5,0.38,677,50.96
Rwanda,2021-10-04,5,0.38,682,51.34
Rwanda,2021-11-01,7,0.53,689,51.87
Senegal,2020-06-08,13,0.76,13,0.76
Senegal,2020-06-22,62,3.61,75,4.37
Senegal,2020-07-06,8,0.47,83,4.84
Senegal,2020-07-20,12,0.7,95,5.54
Senegal,2020-08-03,19,1.1,114,6.64
Senegal,2020-08-17,20,1.16,134,7.8
Senegal,2020-08-31,5,0.29,139,8.09
Senegal,2020-09-14,4,0.23,143,8.32
Senegal,2020-09-28,3,0.17,146,8.49
Senegal,2020-10-26,1,0.06,147,8.55
Senegal,2020-12-21,12,0.7,159,9.25
Senegal,2021-01-04,83,4.83,242,14.08
Senegal,2021-01-11,50,2.91,292,16.99
Senegal,2021-01-25,43,2.5,335,19.49
Senegal,2021-02-08,36,2.09,371,21.58
Senegal,2021-02-22,5,0.29,376,21.87
Senegal,2021-03-08,9,0.52,385,22.39
Senegal,2021-03-22,4,0.23,389,22.62
Senegal,2021-04-05,17,0.99,406,23.61
Senegal,2021-04-19,5,0.29,411,23.9
Senegal,2021-05-03,2,0.12,413,24.02
Senegal,2021-05-17,6,0.35,419,24.37
Senegal,2021-05-31,3,0.17,422,24.54
Senegal,2021-06-14,50,2.91,472,27.45
Senegal,2021-06-28,1,0.06,473,27.51
Senegal,2021-07-26,30,1.74,503,29.25
Senegal,2021-08-09,42,2.44,545,31.69
Senegal,2021-08-23,15,0.87,560,32.56
Senegal,2021-09-06,22,1.28,582,33.84
Senegal,2021-10-04,5,0.29,587,34.13
Senegal,2021-10-18,5,0.29,592,34.42
Senegal,2021-11-01,17,0.99,609,35.41
Senegal,2021-11-15,9,0.52,618,35.93
Senegal,2021-11-29,5,0.29,623,36.22
Senegal,2021-12-13,1,0.06,624,36.28
Serbia,2020-05-11,30,4.37,30,4.37
Serbia,2020-05-25,8,1.16,38,5.53
Serbia,2020-06-08,3,0.44,41,5.97
Serbia,2020-06-22,11,1.6,52,7.57
Serbia,2020-07-06,13,1.89,65,9.46
Serbia,2020-07-20,27,3.93,92,13.39
Serbia,2020-08-03,32,4.66,124,18.05
Serbia,2020-08-17,20,2.91,144,20.96
Serbia,2020-08-31,3,0.44,147,21.4
Serbia,2020-09-14,1,0.15,148,21.55
Serbia,2020-09-28,13,1.89,161,23.44
Serbia,2020-10-12,30,4.37,191,27.81
Serbia,2020-10-26,17,2.47,208,30.28
Serbia,2020-11-09,6,0.87,214,31.15
Serbia,2020-11-23,14,2.04,228,33.19
Serbia,2020-12-07,6,0.87,234,34.06
Serbia,2020-12-21,9,1.31,243,35.37
Serbia,2021-01-04,16,2.33,259,37.7
Serbia,2021-01-11,14,2.04,273,39.74
Serbia,2021-01-25,6,0.87,279,40.61
Serbia,2021-02-08,14,2.04,293,42.65
Serbia,2021-02-22,12,1.75,305,44.4
Serbia,2021-03-08,17,2.47,322,46.87
Serbia,2021-03-22,11,1.6,333,48.47
Serbia,2021-04-05,1,0.15,334,48.62
Serbia,2021-04-19,8,1.16,342,49.78
Serbia,2021-05-03,14,2.04,356,51.82
Serbia,2021-05-17,29,4.22,385,56.04
Serbia,2021-05-31,18,2.62,403,58.66
Serbia,2021-06-14,5,0.73,408,59.39
Serbia,2021-06-28,1,0.15,409,59.54
Serbia,2021-07-12,15,2.18,424,61.72
Serbia,2021-07-26,15,2.18,439,63.9
Serbia,2021-08-09,5,0.73,444,64.63
Serbia,2021-08-23,2,0.29,446,64.92
Serbia,2021-09-06,12,1.75,458,66.67
Serbia,2021-09-20,1,0.15,459,66.82
Serbia,2021-10-18,11,1.6,470,68.42
Seychelles,2020-07-06,2,20.22,2,20.22
Seychelles,2020-09-28,1,10.11,3,30.33
Seychelles,2020-10-12,1,10.11,4,40.44
Seychelles,2021-01-04,1,10.11,5,50.55
Seychelles,2021-01-11,4,40.44,9,90.99
Seychelles,2021-02-08,2,20.22,11,111.21
Seychelles,2021-02-22,1,10.11,12,121.32
Seychelles,2021-04-19,1,10.11,13,131.43
Seychelles,2021-05-03,3,30.33,16,161.76
Seychelles,2021-05-17,2,20.22,18,181.98
Seychelles,2021-05-31,44,444.85,62,626.83
Seychelles,2021-06-14,54,545.95,116,1172.78
Seychelles,2021-06-28,15,151.65,131,1324.43
Seychelles,2021-07-12,4,40.44,135,1364.87
Seychelles,2021-07-26,10,101.1,145,1465.97
Seychelles,2021-08-09,23,232.53,168,1698.5
Seychelles,2021-08-23,97,980.69,265,2679.19
Seychelles,2021-09-06,57,576.28,322,3255.47
Seychelles,2021-09-20,83,839.15,405,4094.62
Seychelles,2021-10-04,59,596.5,464,4691.12
Seychelles,2021-10-18,58,586.39,522,5277.51
Seychelles,2021-11-01,21,212.31,543,5489.82
Singapore,2020-05-11,112,20.54,112,20.54
Singapore,2020-05-25,72,13.2,184,33.74
Singapore,2020-06-08,61,11.19,245,44.93
Singapore,2020-06-22,48,8.8,293,53.73
Singapore,2020-07-06,74,13.57,367,67.3
Singapore,2020-07-20,73,13.39,440,80.69
Singapore,2020-08-03,22,4.03,462,84.72
Singapore,2020-08-17,18,3.3,480,88.02
Singapore,2020-08-31,28,5.13,508,93.15
Singapore,2020-09-14,24,4.4,532,97.55
Singapore,2020-09-28,11,2.02,543,99.57
Singapore,2020-10-12,27,4.95,570,104.52
Singapore,2020-10-26,24,4.4,594,108.92
Singapore,2020-11-09,23,4.22,617,113.14
Singapore,2020-11-23,26,4.77,643,117.91
Singapore,2020-12-07,24,4.4,667,122.31
Singapore,2020-12-21,36,6.6,703,128.91
Singapore,2021-01-04,61,11.19,764,140.1
Singapore,2021-01-11,37,6.78,801,146.88
Singapore,2021-01-25,67,12.29,868,159.17
Singapore,2021-02-08,74,13.57,942,172.74
Singapore,2021-02-22,42,7.7,984,180.44
Singapore,2021-03-08,31,5.68,1015,186.12
Singapore,2021-03-22,45,8.25,1060,194.37
Singapore,2021-04-05,164,30.07,1224,224.44
Singapore,2021-04-19,188,34.47,1412,258.91
Singapore,2021-05-03,191,35.02,1603,293.93
Singapore,2021-05-17,220,40.34,1823,334.27
Singapore,2021-05-31,330,60.51,2153,394.78
Singapore,2021-06-14,178,32.64,2331,427.42
Singapore,2021-06-28,217,39.79,2548,467.21
Singapore,2021-07-12,75,13.75,2623,480.96
Singapore,2021-07-26,836,153.29,3459,634.25
Singapore,2021-08-09,864,158.43,4323,792.68
Singapore,2021-08-23,643,117.9,4966,910.58
Singapore,2021-09-06,1007,184.65,5973,1095.23
Singapore,2021-09-20,700,128.36,6673,1223.59
Singapore,2021-10-04,611,112.04,7284,1335.63
Singapore,2021-10-18,571,104.7,7855,1440.33
Singapore,2021-11-01,537,98.47,8392,1538.8
Singapore,2021-11-15,542,99.38,8934,1638.18
Singapore,2021-11-29,466,85.45,9400,1723.63
Singapore,2021-12-13,104,19.07,9504,1742.7
Sint Maarten (Dutch part),2021-01-25,10,230.3,10,230.3
Sint Maarten (Dutch part),2021-02-22,40,921.21,50,1151.51
Sint Maarten (Dutch part),2021-03-08,5,115.15,55,1266.66
Sint Maarten (Dutch part),2021-03-22,7,161.21,62,1427.87
Sint Maarten (Dutch part),2021-04-05,40,921.21,102,2349.08
Sint Maarten (Dutch part),2021-04-19,20,460.61,122,2809.69
Sint Maarten (Dutch part),2021-05-03,33,760.0,155,3569.69
Sint Maarten (Dutch part),2021-05-17,28,644.85,183,4214.54
Sint Maarten (Dutch part),2021-05-31,111,2556.37,294,6770.91
Sint Maarten (Dutch part),2021-06-14,51,1174.55,345,7945.46
Sint Maarten (Dutch part),2021-06-28,68,1566.06,413,9511.52
Sint Maarten (Dutch part),2021-07-12,39,898.18,452,10409.7
Sint Maarten (Dutch part),2021-07-26,67,1543.03,519,11952.73
Sint Maarten (Dutch part),2021-08-09,147,3385.46,666,15338.19
Sint Maarten (Dutch part),2021-08-23,425,9787.89,1091,25126.08
Sint Maarten (Dutch part),2021-09-06,284,6540.61,1375,31666.69
Sint Maarten (Dutch part),2021-09-20,148,3408.49,1523,35075.18
Sint Maarten (Dutch part),2021-10-04,153,3523.64,1676,38598.82
Sint Maarten (Dutch part),2021-10-18,34,783.03,1710,39381.85
Sint Maarten (Dutch part),2021-11-01,39,898.18,1749,40280.03
Sint Maarten (Dutch part),2021-11-15,17,391.52,1766,40671.55
Slovakia,2020-05-11,3,0.55,3,0.55
Slovakia,2020-05-25,1,0.18,4,0.73
Slovakia,2020-07-06,2,0.37,6,1.1
Slovakia,2020-07-20,1,0.18,7,1.28
Slovakia,2020-08-03,1,0.18,8,1.46
Slovakia,2020-08-17,2,0.37,10,1.83
Slovakia,2020-08-31,1,0.18,11,2.01
Slovakia,2020-09-14,4,0.73,15,2.74
Slovakia,2020-09-28,6,1.1,21,3.84
Slovakia,2020-10-12,1,0.18,22,4.02
Slovakia,2020-10-26,1,0.18,23,4.2
Slovakia,2020-11-09,1,0.18,24,4.38
Slovakia,2020-11-23,15,2.75,39,7.13
Slovakia,2020-12-07,55,10.07,94,17.2
Slovakia,2020-12-21,1,0.18,95,17.38
Slovakia,2021-01-04,96,17.58,191,34.96
Slovakia,2021-01-11,52,9.52,243,44.48
Slovakia,2021-01-25,30,5.49,273,49.97
Slovakia,2021-02-08,117,21.43,390,71.4
Slovakia,2021-02-22,62,11.35,452,82.75
Slovakia,2021-03-08,437,80.03,889,162.78
Slovakia,2021-03-22,583,106.76,1472,269.54
Slovakia,2021-04-05,660,120.86,2132,390.4
Slovakia,2021-04-19,616,112.81,2748,503.21
Slovakia,2021-05-03,337,61.71,3085,564.92
Slovakia,2021-05-17,338,61.9,3423,626.82
Slovakia,2021-05-31,691,126.54,4114,753.36
Slovakia,2021-06-14,594,108.78,4708,862.14
Slovakia,2021-06-28,249,45.6,4957,907.74
Slovakia,2021-07-12,242,44.32,5199,952.06
Slovakia,2021-07-26,271,49.63,5470,1001.69
Slovakia,2021-08-09,372,68.12,5842,1069.81
Slovakia,2021-08-23,618,113.17,6460,1182.98
Slovakia,2021-09-06,782,143.2,7242,1326.18
Slovakia,2021-09-20,1205,220.67,8447,1546.85
Slovakia,2021-10-04,845,154.74,9292,1701.59
Slovakia,2021-10-18,1710,313.15,11002,2014.74
Slovakia,2021-11-01,1717,314.43,12719,2329.17
Slovakia,2021-11-15,2114,387.13,14833,2716.3
Slovakia,2021-11-29,406,74.35,15239,2790.65
Slovakia,2021-12-13,60,10.99,15299,2801.64
Slovenia,2020-05-11,4,1.92,4,1.92
Slovenia,2020-06-08,4,1.92,8,3.84
Slovenia,2020-06-22,11,5.29,19,9.13
Slovenia,2020-07-06,52,25.02,71,34.15
Slovenia,2020-07-20,58,27.9,129,62.05
Slovenia,2020-08-03,65,31.27,194,93.32
Slovenia,2020-08-17,76,36.56,270,129.88
Slovenia,2020-08-31,101,48.59,371,178.47
Slovenia,2020-09-14,176,84.67,547,263.14
Slovenia,2020-09-28,168,80.82,715,343.96
Slovenia,2020-10-12,337,162.12,1052,506.08
Slovenia,2020-10-26,338,162.6,1390,668.68
Slovenia,2020-11-09,860,413.72,2250,1082.4
Slovenia,2020-11-23,103,49.55,2353,1131.95
Slovenia,2020-12-07,940,452.2,3293,1584.15
Slovenia,2020-12-21,847,407.46,4140,1991.61
Slovenia,2021-01-04,419,201.57,4559,2193.18
Slovenia,2021-01-11,649,312.21,5208,2505.39
Slovenia,2021-01-25,350,168.37,5558,2673.76
Slovenia,2021-02-08,1569,754.79,7127,3428.55
Slovenia,2021-02-22,1279,615.28,8406,4043.83
Slovenia,2021-03-08,1448,696.58,9854,4740.41
Slovenia,2021-03-22,1296,623.46,11150,5363.87
Slovenia,2021-04-05,1649,793.28,12799,6157.15
Slovenia,2021-04-19,2040,981.37,14839,7138.52
Slovenia,2021-05-03,1976,950.58,16815,8089.1
Slovenia,2021-05-17,1265,608.55,18080,8697.65
Slovenia,2021-05-31,694,333.86,18774,9031.51
Slovenia,2021-06-14,655,315.1,19429,9346.61
Slovenia,2021-06-28,384,184.73,19813,9531.34
Slovenia,2021-07-12,474,228.02,20287,9759.36
Slovenia,2021-07-26,749,360.32,21036,10119.68
Slovenia,2021-08-09,1341,645.11,22377,10764.79
Slovenia,2021-08-23,2022,972.71,24399,11737.5
Slovenia,2021-09-06,2585,1243.55,26984,12981.05
Slovenia,2021-09-20,2126,1022.74,29110,14003.79
Slovenia,2021-10-04,2119,1019.38,31229,15023.17
Slovenia,2021-10-18,2522,1213.24,33751,16236.41
Slovenia,2021-11-01,1479,711.49,35230,16947.9
Slovenia,2021-11-15,918,441.62,36148,17389.52
Slovenia,2021-11-29,360,173.18,36508,17562.7
South Africa,2020-05-11,135,2.25,135,2.25
South Africa,2020-05-25,93,1.55,228,3.8
South Africa,2020-06-08,105,1.75,333,5.55
South Africa,2020-06-22,190,3.16,523,8.71
South Africa,2020-07-06,278,4.63,801,13.34
South Africa,2020-07-20,453,7.54,1254,20.88
South Africa,2020-08-03,550,9.16,1804,30.04
South Africa,2020-08-17,220,3.66,2024,33.7
South Africa,2020-08-31,129,2.15,2153,35.85
South Africa,2020-09-14,356,5.93,2509,41.78
South Africa,2020-09-28,223,3.71,2732,45.49
South Africa,2020-10-12,304,5.06,3036,50.55
South Africa,2020-10-26,358,5.96,3394,56.51
South Africa,2020-11-09,478,7.96,3872,64.47
South Africa,2020-11-23,418,6.96,4290,71.43
South Africa,2020-12-07,488,8.13,4778,79.56
South Africa,2020-12-21,546,9.09,5324,88.65
South Africa,2021-01-04,868,14.46,6192,103.11
South Africa,2021-01-11,668,11.13,6860,114.24
South Africa,2021-01-25,566,9.43,7426,123.67
South Africa,2021-02-08,393,6.55,7819,130.22
South Africa,2021-02-22,296,4.93,8115,135.15
South Africa,2021-03-08,225,3.75,8340,138.9
South Africa,2021-03-22,448,7.46,8788,146.36
South Africa,2021-04-05,324,5.4,9112,151.76
South Africa,2021-04-19,250,4.16,9362,155.92
South Africa,2021-05-03,390,6.5,9752,162.42
South Africa,2021-05-17,544,9.06,10296,171.48
South Africa,2021-05-31,645,10.74,10941,182.22
South Africa,2021-06-14,1102,18.35,12043,200.57
South Africa,2021-06-28,1671,27.83,13714,228.4
South Africa,2021-07-12,2225,37.06,15939,265.46
South Africa,2021-07-26,1663,27.7,17602,293.16
South Africa,2021-08-09,1591,26.5,19193,319.66
South Africa,2021-08-23,1236,20.59,20429,340.25
South Africa,2021-09-06,1267,21.1,21696,361.35
South Africa,2021-09-20,923,15.37,22619,376.72
South Africa,2021-10-04,504,8.39,23123,385.11
South Africa,2021-10-18,415,6.91,23538,392.02
South Africa,2021-11-01,192,3.2,23730,395.22
South Africa,2021-11-15,101,1.68,23831,396.9
South Africa,2021-11-29,476,7.93,24307,404.83
South Africa,2021-12-13,191,3.18,24498,408.01
South Korea,2020-05-11,48,0.94,48,0.94
South Korea,2020-05-25,64,1.25,112,2.19
South Korea,2020-06-08,165,3.22,277,5.41
South Korea,2020-06-22,108,2.11,385,7.52
South Korea,2020-07-06,159,3.1,544,10.62
South Korea,2020-07-20,110,2.14,654,12.76
South Korea,2020-08-03,98,1.91,752,14.67
South Korea,2020-08-17,123,2.4,875,17.07
South Korea,2020-08-31,176,3.43,1051,20.5
South Korea,2020-09-14,64,1.25,1115,21.75
South Korea,2020-09-28,63,1.23,1178,22.98
South Korea,2020-10-12,57,1.11,1235,24.09
South Korea,2020-10-26,84,1.64,1319,25.73
South Korea,2020-11-09,77,1.5,1396,27.23
South Korea,2020-11-23,171,3.33,1567,30.56
South Korea,2020-12-07,160,3.12,1727,33.68
South Korea,2020-12-21,178,3.47,1905,37.15
South Korea,2021-01-04,187,3.64,2092,40.79
South Korea,2021-01-11,72,1.4,2164,42.19
South Korea,2021-01-25,146,2.85,2310,45.04
South Korea,2021-02-08,197,3.84,2507,48.88
South Korea,2021-02-22,242,4.72,2749,53.6
South Korea,2021-03-08,258,5.03,3007,58.63
South Korea,2021-03-22,271,5.28,3278,63.91
South Korea,2021-04-05,324,6.32,3602,70.23
South Korea,2021-04-19,408,7.95,4010,78.18
South Korea,2021-05-03,530,10.33,4540,88.51
South Korea,2021-05-17,223,4.35,4763,92.86
South Korea,2021-05-31,210,4.09,4973,96.95
South Korea,2021-06-14,473,9.22,5446,106.17
South Korea,2021-06-28,575,11.21,6021,117.38
South Korea,2021-07-12,715,13.94,6736,131.32
South Korea,2021-07-26,1062,20.7,7798,152.02
South Korea,2021-08-09,958,18.67,8756,170.69
South Korea,2021-08-23,908,17.7,9664,188.39
South Korea,2021-09-06,1318,25.69,10982,214.08
South Korea,2021-09-20,1214,23.66,12196,237.74
South Korea,2021-10-04,921,17.95,13117,255.69
South Korea,2021-10-18,1075,20.95,14192,276.64
South Korea,2021-11-01,1103,21.5,15295,298.14
South Korea,2021-11-15,23,0.45,15318,298.59
South Korea,2021-11-29,2,0.04,15320,298.63
South Korea,2021-12-13,7,0.14,15327,298.77
Spain,2020-05-11,180,3.85,180,3.85
Spain,2020-05-25,95,2.03,275,5.88
Spain,2020-06-08,63,1.35,338,7.23
Spain,2020-06-22,73,1.56,411,8.79
Spain,2020-07-06,140,2.99,551,11.78
Spain,2020-07-20,149,3.19,700,14.97
Spain,2020-08-03,170,3.64,870,18.61
Spain,2020-08-17,251,5.37,1121,23.98
Spain,2020-08-31,281,6.01,1402,29.99
Spain,2020-09-14,444,9.5,1846,39.49
Spain,2020-09-28,488,10.44,2334,49.93
Spain,2020-10-12,513,10.97,2847,60.9
Spain,2020-10-26,478,10.23,3325,71.13
Spain,2020-11-09,360,7.7,3685,78.83
Spain,2020-11-23,409,8.75,4094,87.58
Spain,2020-12-07,471,10.08,4565,97.66
Spain,2020-12-21,966,20.67,5531,118.33
Spain,2021-01-04,1094,23.4,6625,141.73
Spain,2021-01-11,632,13.52,7257,155.25
Spain,2021-01-25,2620,56.05,9877,211.3
Spain,2021-02-08,3043,65.1,12920,276.4
Spain,2021-02-22,2625,56.16,15545,332.56
Spain,2021-03-08,2674,57.2,18219,389.76
Spain,2021-03-22,2430,51.98,20649,441.74
Spain,2021-04-05,2787,59.62,23436,501.36
Spain,2021-04-19,2954,63.19,26390,564.55
Spain,2021-05-03,2815,60.22,29205,624.77
Spain,2021-05-17,3337,71.39,32542,696.16
Spain,2021-05-31,2610,55.83,35152,751.99
Spain,2021-06-14,3217,68.82,38369,820.81
Spain,2021-06-28,2995,64.07,41364,884.88
Spain,2021-07-12,5958,127.46,47322,1012.34
Spain,2021-07-26,5265,112.63,52587,1124.97
Spain,2021-08-09,5376,115.01,57963,1239.98
Spain,2021-08-23,3638,77.83,61601,1317.81
Spain,2021-09-06,3234,69.18,64835,1386.99
Spain,2021-09-20,2175,46.53,67010,1433.52
Spain,2021-10-04,1501,32.11,68511,1465.63
Spain,2021-10-18,1198,25.63,69709,1491.26
Spain,2021-11-01,1546,33.07,71255,1524.33
Spain,2021-11-15,1645,35.19,72900,1559.52
Spain,2021-11-29,1330,28.45,74230,1587.97
Spain,2021-12-13,160,3.42,74390,1591.39
Sri Lanka,2020-05-11,1,0.05,1,0.05
Sri Lanka,2020-06-22,1,0.05,2,0.1
Sri Lanka,2020-08-03,4,0.19,6,0.29
Sri Lanka,2020-10-12,3,0.14,9,0.43
Sri Lanka,2020-10-26,11,0.51,20,0.94
Sri Lanka,2020-11-09,8,0.37,28,1.31
Sri Lanka,2020-11-23,2,0.09,30,1.4
Sri Lanka,2020-12-07,6,0.28,36,1.68
Sri Lanka,2020-12-21,1,0.05,37,1.73
Sri Lanka,2021-01-04,10,0.47,47,2.2
Sri Lanka,2021-01-11,3,0.14,50,2.34
Sri Lanka,2021-01-25,54,2.51,104,4.85
Sri Lanka,2021-02-08,69,3.21,173,8.06
Sri Lanka,2021-02-22,52,2.42,225,10.48
Sri Lanka,2021-03-08,24,1.12,249,11.6
Sri Lanka,2021-03-22,48,2.23,297,13.83
Sri Lanka,2021-04-05,12,0.56,309,14.39
Sri Lanka,2021-04-19,8,0.37,317,14.76
Sri Lanka,2021-05-03,66,3.07,383,17.83
Sri Lanka,2021-05-17,44,2.05,427,19.88
Sri Lanka,2021-05-31,43,2.0,470,21.88
Sri Lanka,2021-06-14,61,2.84,531,24.72
Sri Lanka,2021-06-28,142,6.61,673,31.33
Sri Lanka,2021-07-12,71,3.3,744,34.63
Sri Lanka,2021-07-26,82,3.81,826,38.44
Sri Lanka,2021-08-09,118,5.49,944,43.93
Sri Lanka,2021-08-23,103,4.79,1047,48.72
Sri Lanka,2021-09-06,223,10.37,1270,59.09
Sri Lanka,2021-09-20,143,6.65,1413,65.74
Sri Lanka,2021-10-04,83,3.86,1496,69.6
Sri Lanka,2021-10-18,168,7.81,1664,77.41
Sri Lanka,2021-11-01,106,4.93,1770,82.34
Sri Lanka,2021-11-15,84,3.91,1854,86.25
Sri Lanka,2021-11-29,85,3.95,1939,90.2
Sri Lanka,2021-12-13,92,4.28,2031,94.48
Suriname,2020-05-11,1,1.69,1,1.69
Suriname,2020-06-22,3,5.07,4,6.76
Suriname,2020-07-06,33,55.76,37,62.52
Suriname,2020-07-20,24,40.55,61,103.07
Suriname,2020-08-03,2,3.38,63,106.45
Suriname,2020-08-17,22,37.17,85,143.62
Suriname,2020-08-31,3,5.07,88,148.69
Suriname,2020-12-21,10,16.9,98,165.59
Suriname,2021-01-04,6,10.14,104,175.73
Suriname,2021-01-25,17,28.73,121,204.46
Suriname,2021-02-08,8,13.52,129,217.98
Suriname,2021-02-22,9,15.21,138,233.19
Suriname,2021-03-08,31,52.38,169,285.57
Suriname,2021-03-22,13,21.97,182,307.54
Suriname,2021-04-05,57,96.32,239,403.86
Suriname,2021-04-19,49,82.8,288,486.66
Suriname,2021-05-03,23,38.86,311,525.52
Suriname,2021-05-17,43,72.66,354,598.18
Suriname,2021-05-31,53,89.56,407,687.74
Suriname,2021-06-14,37,62.52,444,750.26
Suriname,2021-06-28,50,84.49,494,834.75
Suriname,2021-07-12,39,65.9,533,900.65
Suriname,2021-07-26,35,59.14,568,959.79
Suriname,2021-08-09,50,84.49,618,1044.28
Suriname,2021-08-23,43,72.66,661,1116.94
Suriname,2021-09-06,56,94.63,717,1211.57
Suriname,2021-09-20,47,79.42,764,1290.99
Suriname,2021-10-04,29,49.0,793,1339.99
Suriname,2021-10-18,3,5.07,796,1345.06
Sweden,2020-05-11,52,5.12,52,5.12
Sweden,2020-05-25,81,7.97,133,13.09
Sweden,2020-06-08,83,8.17,216,21.26
Sweden,2020-06-22,36,3.54,252,24.8
Sweden,2020-07-06,43,4.23,295,29.03
Sweden,2020-07-20,40,3.94,335,32.97
Sweden,2020-08-03,15,1.48,350,34.45
Sweden,2020-08-17,41,4.04,391,38.49
Sweden,2020-08-31,43,4.23,434,42.72
Sweden,2020-09-14,38,3.74,472,46.46
Sweden,2020-09-28,54,5.31,526,51.77
Sweden,2020-10-12,45,4.43,571,56.2
Sweden,2020-10-26,43,4.23,614,60.43
Sweden,2020-11-09,125,12.3,739,72.73
Sweden,2020-11-23,105,10.33,844,83.06
Sweden,2020-12-07,145,14.27,989,97.33
Sweden,2020-12-21,174,17.13,1163,114.46
Sweden,2021-01-04,535,52.66,1698,167.12
Sweden,2021-01-11,289,28.44,1987,195.56
Sweden,2021-01-25,2202,216.73,4189,412.29
Sweden,2021-02-08,5546,545.86,9735,958.15
Sweden,2021-02-22,9307,916.03,19042,1874.18
Sweden,2021-03-08,11288,1111.01,30330,2985.19
Sweden,2021-03-22,13397,1318.58,43727,4303.77
Sweden,2021-04-05,10365,1020.16,54092,5323.93
Sweden,2021-04-19,7416,729.91,61508,6053.84
Sweden,2021-05-03,6766,665.93,68274,6719.77
Sweden,2021-05-17,7046,693.49,75320,7413.26
Sweden,2021-05-31,5268,518.5,80588,7931.76
Sweden,2021-06-14,3876,381.49,84464,8313.25
Sweden,2021-06-28,3329,327.65,87793,8640.9
Sweden,2021-07-12,2229,219.39,90022,8860.29
Sweden,2021-07-26,3358,330.51,93380,9190.8
Sweden,2021-08-09,4585,451.27,97965,9642.07
Sweden,2021-08-23,6148,605.11,104113,10247.18
Sweden,2021-09-06,5028,494.87,109141,10742.05
Sweden,2021-09-20,4183,411.71,113324,11153.76
Sweden,2021-10-04,3358,330.51,116682,11484.27
Sweden,2021-10-18,2824,277.95,119506,11762.22
Sweden,2021-11-01,4604,453.14,124110,12215.36
Sweden,2021-11-15,4721,464.66,128831,12680.02
Sweden,2021-11-29,3514,345.86,132345,13025.88
Sweden,2021-12-13,154,15.16,132499,13041.04
Switzerland,2020-05-11,106,12.16,106,12.16
Switzerland,2020-05-25,23,2.64,129,14.8
Switzerland,2020-06-08,27,3.1,156,17.9
Switzerland,2020-06-22,25,2.87,181,20.77
Switzerland,2020-07-06,89,10.21,270,30.98
Switzerland,2020-07-20,169,19.39,439,50.37
Switzerland,2020-08-03,145,16.64,584,67.01
Switzerland,2020-08-17,174,19.96,758,86.97
Switzerland,2020-08-31,306,35.11,1064,122.08
Switzerland,2020-09-14,288,33.04,1352,155.12
Switzerland,2020-09-28,52,5.97,1404,161.09
Switzerland,2020-10-12,448,51.4,1852,212.49
Switzerland,2020-10-26,998,114.51,2850,327.0
Switzerland,2020-11-09,1607,184.38,4457,511.38
Switzerland,2020-11-23,1685,193.33,6142,704.71
Switzerland,2020-12-07,1421,163.04,7563,867.75
Switzerland,2020-12-21,2426,278.35,9989,1146.1
Switzerland,2021-01-04,3229,370.49,13218,1516.59
Switzerland,2021-01-11,1785,204.81,15003,1721.4
Switzerland,2021-01-25,3563,408.81,18566,2130.21
Switzerland,2021-02-08,3053,350.3,21619,2480.51
Switzerland,2021-02-22,1819,208.71,23438,2689.22
Switzerland,2021-03-08,1936,222.13,25374,2911.35
Switzerland,2021-03-22,2524,289.6,27898,3200.95
Switzerland,2021-04-05,2521,289.25,30419,3490.2
Switzerland,2021-04-19,3200,367.16,33619,3857.36
Switzerland,2021-05-03,4034,462.85,37653,4320.21
Switzerland,2021-05-17,2882,330.68,40535,4650.89
Switzerland,2021-05-31,2210,253.57,42745,4904.46
Switzerland,2021-06-14,1108,127.13,43853,5031.59
Switzerland,2021-06-28,479,54.96,44332,5086.55
Switzerland,2021-07-12,963,110.49,45295,5197.04
Switzerland,2021-07-26,2932,336.41,48227,5533.45
Switzerland,2021-08-09,4623,530.43,52850,6063.88
